"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"comparisons prompt","mixtral-8x7b-instruct",212,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,1,99,0,2,0,2,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,2,99,0,3,3,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,3,99,0,4,0,4,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,4,99,0,5,5,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,5,99,0,6,0,6,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,7,99,1,2,1,2,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,8,99,1,3,3,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,11,99,1,6,6,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,12,99,1,7,1,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,14,99,2,4,2,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,15,99,2,5,5,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,16,99,2,6,6,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,17,99,2,7,2,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,19,99,3,5,5,3,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,20,99,3,6,6,3,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,21,99,3,7,3,7,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,22,99,4,5,5,4,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,23,99,4,6,6,4,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,24,99,4,7,4,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,25,99,5,6,6,5,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,26,99,5,7,5,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",212,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,0,0,0,1,1,0,0,1,13,17,17,13
"comparisons prompt","mixtral-8x7b-instruct",213,1,2,4,5,5,4,0,1,26,31,31,26
"comparisons prompt","mixtral-8x7b-instruct",213,2,0,0,1,1,0,0,1,16,17,17,16
"comparisons prompt","mixtral-8x7b-instruct",213,3,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",213,4,2,4,5,4,5,1,1,27,28,27,28
"comparisons prompt","mixtral-8x7b-instruct",213,5,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","mixtral-8x7b-instruct",213,6,0,0,1,1,0,0,1,14,16,16,14
"comparisons prompt","mixtral-8x7b-instruct",213,7,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",213,8,1,2,3,2,3,0,0,23,25,23,25
"comparisons prompt","mixtral-8x7b-instruct",213,9,3,6,7,7,6,0,1,31,36,36,31
"comparisons prompt","mixtral-8x7b-instruct",213,10,0,0,1,0,1,1,1,16,17,16,17
"comparisons prompt","mixtral-8x7b-instruct",213,11,2,4,5,4,5,1,1,27,30,27,30
"comparisons prompt","mixtral-8x7b-instruct",213,12,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","mixtral-8x7b-instruct",213,13,0,0,1,0,1,1,1,13,18,13,18
"comparisons prompt","mixtral-8x7b-instruct",213,14,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","mixtral-8x7b-instruct",213,15,3,6,7,6,7,1,1,34,34,34,34
"comparisons prompt","mixtral-8x7b-instruct",213,16,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","mixtral-8x7b-instruct",213,17,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",213,18,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","mixtral-8x7b-instruct",213,19,0,0,1,1,0,0,1,13,18,18,13
"comparisons prompt","mixtral-8x7b-instruct",213,20,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",213,21,2,4,5,5,4,0,1,29,31,31,29
"comparisons prompt","mixtral-8x7b-instruct",213,22,1,2,3,2,3,1,1,23,21,23,21
"comparisons prompt","mixtral-8x7b-instruct",213,23,3,6,7,7,6,0,1,33,37,37,33
"comparisons prompt","mixtral-8x7b-instruct",213,24,1,2,3,2,3,1,1,19,24,19,24
"comparisons prompt","mixtral-8x7b-instruct",213,25,0,0,1,1,0,0,1,12,17,17,12
"comparisons prompt","mixtral-8x7b-instruct",213,26,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","mixtral-8x7b-instruct",213,27,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","mixtral-8x7b-instruct",213,28,0,0,1,0,1,1,1,16,19,16,19
"comparisons prompt","mixtral-8x7b-instruct",213,29,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","mixtral-8x7b-instruct",213,30,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","mixtral-8x7b-instruct",213,31,0,0,1,0,1,1,1,13,17,13,17
"comparisons prompt","mixtral-8x7b-instruct",213,32,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","mixtral-8x7b-instruct",213,33,1,2,3,2,3,1,1,19,24,19,24
"comparisons prompt","mixtral-8x7b-instruct",213,34,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","mixtral-8x7b-instruct",213,35,2,4,5,4,5,1,1,27,31,27,31
"comparisons prompt","mixtral-8x7b-instruct",213,36,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","mixtral-8x7b-instruct",213,37,1,2,3,2,3,1,1,20,24,20,24
"comparisons prompt","mixtral-8x7b-instruct",213,38,3,6,7,6,7,1,1,31,35,31,35
"comparisons prompt","mixtral-8x7b-instruct",213,39,0,0,1,0,1,1,1,16,16,16,16
"comparisons prompt","mixtral-8x7b-instruct",213,40,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","mixtral-8x7b-instruct",213,41,3,6,7,7,6,0,1,31,36,36,31
"comparisons prompt","mixtral-8x7b-instruct",213,42,3,6,7,6,7,1,1,32,37,32,37
"comparisons prompt","mixtral-8x7b-instruct",213,43,2,4,5,4,5,1,1,28,30,28,30
"comparisons prompt","mixtral-8x7b-instruct",213,44,2,4,5,5,4,0,1,26,28,28,26
"comparisons prompt","mixtral-8x7b-instruct",213,45,1,2,3,3,2,0,1,21,21,21,21
"comparisons prompt","mixtral-8x7b-instruct",213,46,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","mixtral-8x7b-instruct",213,47,3,6,7,6,7,1,1,33,37,33,37
"comparisons prompt","mixtral-8x7b-instruct",213,48,3,6,7,6,7,1,1,32,35,32,35
"comparisons prompt","mixtral-8x7b-instruct",213,49,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","mixtral-8x7b-instruct",213,50,1,2,3,3,2,0,1,19,22,22,19
"comparisons prompt","mixtral-8x7b-instruct",213,51,0,0,1,1,0,0,1,15,16,16,15
"comparisons prompt","mixtral-8x7b-instruct",213,52,1,2,3,2,3,1,1,20,24,20,24
"comparisons prompt","mixtral-8x7b-instruct",213,53,0,0,1,0,1,1,1,16,19,16,19
"comparisons prompt","mixtral-8x7b-instruct",213,54,3,6,7,6,7,1,1,29,37,29,37
"comparisons prompt","mixtral-8x7b-instruct",213,55,0,0,1,1,0,0,1,16,17,17,16
"comparisons prompt","mixtral-8x7b-instruct",213,56,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","mixtral-8x7b-instruct",213,57,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","mixtral-8x7b-instruct",213,58,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",213,59,1,2,3,2,3,1,1,19,25,19,25
"comparisons prompt","mixtral-8x7b-instruct",213,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,1,99,0,2,2,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,2,99,0,3,3,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,3,99,0,4,0,4,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,4,99,0,5,5,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,5,99,0,6,6,0,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,6,99,0,7,0,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,7,99,1,2,2,1,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,8,99,1,3,1,3,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,10,99,1,5,1,5,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,12,99,1,7,1,7,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,14,99,2,4,2,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,15,99,2,5,2,5,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,16,99,2,6,2,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,18,99,3,4,4,3,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,19,99,3,5,3,5,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,20,99,3,6,3,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,21,99,3,7,3,7,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,22,99,4,5,5,4,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,23,99,4,6,4,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,25,99,5,6,5,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,26,99,5,7,5,7,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",213,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,0,3,6,7,7,6,0,1,34,37,37,34
"comparisons prompt","mixtral-8x7b-instruct",214,1,2,4,5,4,5,0,0,25,30,25,30
"comparisons prompt","mixtral-8x7b-instruct",214,2,3,6,7,6,7,1,1,32,35,32,35
"comparisons prompt","mixtral-8x7b-instruct",214,3,2,4,5,5,4,0,1,25,30,30,25
"comparisons prompt","mixtral-8x7b-instruct",214,4,0,0,1,0,1,0,0,16,17,16,17
"comparisons prompt","mixtral-8x7b-instruct",214,5,1,2,3,3,2,0,1,19,23,23,19
"comparisons prompt","mixtral-8x7b-instruct",214,6,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","mixtral-8x7b-instruct",214,7,2,4,5,4,5,1,1,26,28,26,28
"comparisons prompt","mixtral-8x7b-instruct",214,8,0,0,1,0,1,1,1,15,17,15,17
"comparisons prompt","mixtral-8x7b-instruct",214,9,2,4,5,5,4,0,1,28,29,29,28
"comparisons prompt","mixtral-8x7b-instruct",214,10,1,2,3,3,2,0,1,22,24,24,22
"comparisons prompt","mixtral-8x7b-instruct",214,11,0,0,1,0,1,1,1,16,16,16,16
"comparisons prompt","mixtral-8x7b-instruct",214,12,1,2,3,3,2,0,1,22,23,23,22
"comparisons prompt","mixtral-8x7b-instruct",214,13,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","mixtral-8x7b-instruct",214,14,1,2,3,3,2,0,1,19,23,23,19
"comparisons prompt","mixtral-8x7b-instruct",214,15,3,6,7,7,6,0,1,33,37,37,33
"comparisons prompt","mixtral-8x7b-instruct",214,16,1,2,3,3,2,0,1,20,22,22,20
"comparisons prompt","mixtral-8x7b-instruct",214,17,1,2,3,2,3,1,1,20,25,20,25
"comparisons prompt","mixtral-8x7b-instruct",214,18,1,2,3,2,3,1,1,19,24,19,24
"comparisons prompt","mixtral-8x7b-instruct",214,19,3,6,7,6,7,1,1,34,36,34,36
"comparisons prompt","mixtral-8x7b-instruct",214,20,3,6,7,6,7,1,1,32,34,32,34
"comparisons prompt","mixtral-8x7b-instruct",214,21,3,6,7,7,6,0,1,29,37,37,29
"comparisons prompt","mixtral-8x7b-instruct",214,22,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","mixtral-8x7b-instruct",214,23,0,0,1,0,1,1,1,13,16,13,16
"comparisons prompt","mixtral-8x7b-instruct",214,24,2,4,5,4,5,1,1,25,29,25,29
"comparisons prompt","mixtral-8x7b-instruct",214,25,1,2,3,2,3,1,1,20,22,20,22
"comparisons prompt","mixtral-8x7b-instruct",214,26,2,4,5,5,4,0,1,25,30,30,25
"comparisons prompt","mixtral-8x7b-instruct",214,27,3,6,7,6,7,1,1,31,35,31,35
"comparisons prompt","mixtral-8x7b-instruct",214,28,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","mixtral-8x7b-instruct",214,29,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","mixtral-8x7b-instruct",214,30,3,6,7,6,7,1,1,33,37,33,37
"comparisons prompt","mixtral-8x7b-instruct",214,31,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","mixtral-8x7b-instruct",214,32,1,2,3,3,2,0,1,19,23,23,19
"comparisons prompt","mixtral-8x7b-instruct",214,33,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","mixtral-8x7b-instruct",214,34,0,0,1,0,1,1,1,13,17,13,17
"comparisons prompt","mixtral-8x7b-instruct",214,35,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","mixtral-8x7b-instruct",214,36,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","mixtral-8x7b-instruct",214,37,2,4,5,4,5,1,1,28,29,28,29
"comparisons prompt","mixtral-8x7b-instruct",214,38,3,6,7,7,6,0,1,31,35,35,31
"comparisons prompt","mixtral-8x7b-instruct",214,39,2,4,5,5,4,0,1,27,28,28,27
"comparisons prompt","mixtral-8x7b-instruct",214,40,2,4,5,5,4,0,1,28,30,30,28
"comparisons prompt","mixtral-8x7b-instruct",214,41,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","mixtral-8x7b-instruct",214,42,0,0,1,1,0,0,1,15,16,16,15
"comparisons prompt","mixtral-8x7b-instruct",214,43,1,2,3,2,3,1,1,22,23,22,23
"comparisons prompt","mixtral-8x7b-instruct",214,44,0,0,1,0,1,1,1,16,18,16,18
"comparisons prompt","mixtral-8x7b-instruct",214,45,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","mixtral-8x7b-instruct",214,46,1,2,3,2,3,1,1,21,24,21,24
"comparisons prompt","mixtral-8x7b-instruct",214,47,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","mixtral-8x7b-instruct",214,48,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","mixtral-8x7b-instruct",214,49,3,6,7,7,6,0,1,32,34,34,32
"comparisons prompt","mixtral-8x7b-instruct",214,50,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","mixtral-8x7b-instruct",214,51,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","mixtral-8x7b-instruct",214,52,3,6,7,6,7,1,1,34,35,34,35
"comparisons prompt","mixtral-8x7b-instruct",214,53,0,0,1,0,1,1,1,15,17,15,17
"comparisons prompt","mixtral-8x7b-instruct",214,54,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",214,55,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","mixtral-8x7b-instruct",214,56,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","mixtral-8x7b-instruct",214,57,3,6,7,6,7,1,1,32,35,32,35
"comparisons prompt","mixtral-8x7b-instruct",214,58,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","mixtral-8x7b-instruct",214,59,3,6,7,7,6,0,1,30,37,37,30
"comparisons prompt","mixtral-8x7b-instruct",214,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,1,99,0,2,0,2,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,2,99,0,3,3,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,3,99,0,4,0,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,4,99,0,5,5,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,7,99,1,2,2,1,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,8,99,1,3,3,1,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,12,99,1,7,1,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,14,99,2,4,4,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,15,99,2,5,5,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,16,99,2,6,6,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,18,99,3,4,4,3,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,19,99,3,5,5,3,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,20,99,3,6,6,3,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,21,99,3,7,3,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,22,99,4,5,5,4,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,23,99,4,6,4,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,25,99,5,6,6,5,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,26,99,5,7,5,7,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",214,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,0,2,4,5,4,5,0,0,26,29,26,29
"comparisons prompt","mixtral-8x7b-instruct",215,1,1,2,3,2,3,0,0,21,23,21,23
"comparisons prompt","mixtral-8x7b-instruct",215,2,3,6,7,6,7,0,0,32,34,32,34
"comparisons prompt","mixtral-8x7b-instruct",215,3,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","mixtral-8x7b-instruct",215,4,2,4,5,5,4,0,1,26,31,31,26
"comparisons prompt","mixtral-8x7b-instruct",215,5,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","mixtral-8x7b-instruct",215,6,0,0,1,0,1,1,1,15,16,15,16
"comparisons prompt","mixtral-8x7b-instruct",215,7,3,6,7,6,7,1,1,34,37,34,37
"comparisons prompt","mixtral-8x7b-instruct",215,8,3,6,7,6,7,1,1,33,37,33,37
"comparisons prompt","mixtral-8x7b-instruct",215,9,3,6,7,7,6,0,1,34,37,37,34
"comparisons prompt","mixtral-8x7b-instruct",215,10,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","mixtral-8x7b-instruct",215,11,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","mixtral-8x7b-instruct",215,12,1,2,3,3,2,0,1,21,21,21,21
"comparisons prompt","mixtral-8x7b-instruct",215,13,2,4,5,5,4,0,1,29,29,29,29
"comparisons prompt","mixtral-8x7b-instruct",215,14,0,0,1,1,0,0,1,15,15,15,15
"comparisons prompt","mixtral-8x7b-instruct",215,15,1,2,3,2,3,1,1,19,24,19,24
"comparisons prompt","mixtral-8x7b-instruct",215,16,1,2,3,3,2,0,1,22,21,21,22
"comparisons prompt","mixtral-8x7b-instruct",215,17,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","mixtral-8x7b-instruct",215,18,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","mixtral-8x7b-instruct",215,19,1,2,3,2,3,0,0,20,24,20,24
"comparisons prompt","mixtral-8x7b-instruct",215,20,3,6,7,6,7,1,1,33,36,33,36
"comparisons prompt","mixtral-8x7b-instruct",215,21,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","mixtral-8x7b-instruct",215,22,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","mixtral-8x7b-instruct",215,23,0,0,1,1,0,0,1,15,19,19,15
"comparisons prompt","mixtral-8x7b-instruct",215,24,0,0,1,0,1,1,1,16,19,16,19
"comparisons prompt","mixtral-8x7b-instruct",215,25,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","mixtral-8x7b-instruct",215,26,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","mixtral-8x7b-instruct",215,27,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",215,28,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","mixtral-8x7b-instruct",215,29,2,4,5,4,5,1,1,26,31,26,31
"comparisons prompt","mixtral-8x7b-instruct",215,30,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","mixtral-8x7b-instruct",215,31,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","mixtral-8x7b-instruct",215,32,1,2,3,2,3,1,1,22,23,22,23
"comparisons prompt","mixtral-8x7b-instruct",215,33,1,2,3,2,3,1,1,22,22,22,22
"comparisons prompt","mixtral-8x7b-instruct",215,34,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","mixtral-8x7b-instruct",215,35,1,2,3,2,3,0,0,20,23,20,23
"comparisons prompt","mixtral-8x7b-instruct",215,36,3,6,7,6,7,1,1,31,36,31,36
"comparisons prompt","mixtral-8x7b-instruct",215,37,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","mixtral-8x7b-instruct",215,38,3,6,7,6,7,1,1,31,36,31,36
"comparisons prompt","mixtral-8x7b-instruct",215,39,1,2,3,2,3,1,1,22,24,22,24
"comparisons prompt","mixtral-8x7b-instruct",215,40,0,0,1,1,0,0,1,13,16,16,13
"comparisons prompt","mixtral-8x7b-instruct",215,41,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","mixtral-8x7b-instruct",215,42,1,2,3,3,2,0,1,19,24,24,19
"comparisons prompt","mixtral-8x7b-instruct",215,43,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","mixtral-8x7b-instruct",215,44,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","mixtral-8x7b-instruct",215,45,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","mixtral-8x7b-instruct",215,46,0,0,1,0,1,1,1,13,18,13,18
"comparisons prompt","mixtral-8x7b-instruct",215,47,3,6,7,7,6,0,1,33,34,34,33
"comparisons prompt","mixtral-8x7b-instruct",215,48,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","mixtral-8x7b-instruct",215,49,0,0,1,0,1,1,1,14,15,14,15
"comparisons prompt","mixtral-8x7b-instruct",215,50,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","mixtral-8x7b-instruct",215,51,2,4,5,4,5,1,1,27,30,27,30
"comparisons prompt","mixtral-8x7b-instruct",215,52,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","mixtral-8x7b-instruct",215,53,3,6,7,6,7,1,1,31,38,31,38
"comparisons prompt","mixtral-8x7b-instruct",215,54,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","mixtral-8x7b-instruct",215,55,3,6,7,6,7,1,1,31,36,31,36
"comparisons prompt","mixtral-8x7b-instruct",215,56,1,2,3,2,3,1,1,21,26,21,26
"comparisons prompt","mixtral-8x7b-instruct",215,57,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","mixtral-8x7b-instruct",215,58,1,2,3,3,2,0,1,22,25,25,22
"comparisons prompt","mixtral-8x7b-instruct",215,59,3,6,7,6,7,1,1,32,37,32,37
"comparisons prompt","mixtral-8x7b-instruct",215,0,99,0,1,0,1,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,1,99,0,2,2,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,2,99,0,3,0,3,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,3,99,0,4,4,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,4,99,0,5,0,5,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,5,99,0,6,0,6,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,7,99,1,2,2,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,8,99,1,3,3,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,11,99,1,6,1,6,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,12,99,1,7,7,1,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,13,99,2,3,2,3,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,14,99,2,4,4,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,15,99,2,5,2,5,1,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,16,99,2,6,2,6,0,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,18,99,3,4,4,3,1,0,0,0,0,0
"comparisons prompt","mixtral-8x7b-instruct",215,19,99,3,5,5,3,0,1,0,0,0,0
