"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"comparisons prompt","gemma-7b",44,14,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gemma-7b",44,15,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gemma-7b",44,16,2,4,5,4,5,0,0,26,30,26,30
"comparisons prompt","gemma-7b",44,17,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gemma-7b",44,18,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gemma-7b",44,19,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gemma-7b",44,20,1,2,3,3,2,0,1,20,22,22,20
"comparisons prompt","gemma-7b",44,21,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gemma-7b",44,22,1,2,3,2,3,1,1,19,23,19,23
"comparisons prompt","gemma-7b",44,23,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",44,24,1,2,3,2,3,1,1,17,23,17,23
"comparisons prompt","gemma-7b",44,25,3,6,7,6,7,1,1,34,37,34,37
"comparisons prompt","gemma-7b",44,26,3,6,7,6,7,1,1,32,37,32,37
"comparisons prompt","gemma-7b",44,27,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","gemma-7b",44,28,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gemma-7b",44,29,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",44,30,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gemma-7b",44,31,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gemma-7b",44,32,2,4,5,5,4,0,1,28,28,28,28
"comparisons prompt","gemma-7b",44,33,1,2,3,3,2,0,1,21,22,22,21
"comparisons prompt","gemma-7b",44,34,0,0,1,1,0,0,1,15,19,19,15
"comparisons prompt","gemma-7b",44,35,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gemma-7b",44,36,2,4,5,4,5,0,0,27,27,27,27
"comparisons prompt","gemma-7b",44,37,0,0,1,1,0,0,1,13,18,18,13
"comparisons prompt","gemma-7b",44,38,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gemma-7b",44,39,1,2,3,2,3,1,1,21,25,21,25
"comparisons prompt","gemma-7b",44,40,3,6,7,7,6,0,1,34,35,35,34
"comparisons prompt","gemma-7b",44,41,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gemma-7b",44,42,2,4,5,5,4,1,0,28,30,30,28
"comparisons prompt","gemma-7b",44,43,3,6,7,6,7,1,1,31,34,31,34
"comparisons prompt","gemma-7b",44,44,0,0,1,0,1,1,1,16,18,16,18
"comparisons prompt","gemma-7b",44,45,2,4,5,4,5,0,0,26,31,26,31
"comparisons prompt","gemma-7b",44,46,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","gemma-7b",44,47,2,4,5,4,5,0,0,26,29,26,29
"comparisons prompt","gemma-7b",44,48,0,0,1,1,0,0,1,14,16,16,14
"comparisons prompt","gemma-7b",44,49,1,2,3,3,2,0,1,21,25,25,21
"comparisons prompt","gemma-7b",44,50,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gemma-7b",44,51,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gemma-7b",44,52,2,4,5,4,5,0,0,26,30,26,30
"comparisons prompt","gemma-7b",44,53,2,4,5,4,5,0,0,28,29,28,29
"comparisons prompt","gemma-7b",44,54,0,0,1,0,1,1,1,15,16,15,16
"comparisons prompt","gemma-7b",44,55,2,4,5,5,4,0,1,25,31,31,25
"comparisons prompt","gemma-7b",44,56,3,6,7,7,6,0,1,34,35,35,34
"comparisons prompt","gemma-7b",44,57,0,0,1,0,1,1,1,12,16,12,16
"comparisons prompt","gemma-7b",44,58,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gemma-7b",44,59,0,0,1,0,1,1,1,16,17,16,17
"comparisons prompt","gemma-7b",44,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,1,99,0,2,0,2,1,1,0,0,0,0
"comparisons prompt","gemma-7b",44,2,99,0,3,0,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",44,3,99,0,4,4,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,4,99,0,5,0,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",44,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,7,99,1,2,1,2,0,0,0,0,0,0
"comparisons prompt","gemma-7b",44,8,99,1,3,1,3,0,0,0,0,0,0
"comparisons prompt","gemma-7b",44,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",44,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,11,99,1,6,6,1,1,0,0,0,0,0
"comparisons prompt","gemma-7b",44,12,99,1,7,7,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,13,99,2,3,2,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",44,14,99,2,4,2,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",44,15,99,2,5,2,5,0,0,0,0,0,0
"comparisons prompt","gemma-7b",44,16,99,2,6,6,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,17,99,2,7,2,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",44,18,99,3,4,4,3,1,0,0,0,0,0
"comparisons prompt","gemma-7b",44,19,99,3,5,5,3,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,20,99,3,6,6,3,1,0,0,0,0,0
"comparisons prompt","gemma-7b",44,21,99,3,7,7,3,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,22,99,4,5,5,4,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,23,99,4,6,4,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",44,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,25,99,5,6,6,5,1,0,0,0,0,0
"comparisons prompt","gemma-7b",44,26,99,5,7,7,5,0,1,0,0,0,0
"comparisons prompt","gemma-7b",44,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,0,3,6,7,6,7,0,0,33,35,33,35
"comparisons prompt","gemma-7b",45,1,1,2,3,3,2,0,1,21,21,21,21
"comparisons prompt","gemma-7b",45,2,2,4,5,5,4,0,1,25,29,29,25
"comparisons prompt","gemma-7b",45,3,3,6,7,7,6,1,0,32,35,35,32
"comparisons prompt","gemma-7b",45,4,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gemma-7b",45,5,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gemma-7b",45,6,1,2,3,2,3,0,0,22,23,22,23
"comparisons prompt","gemma-7b",45,7,2,4,5,5,4,0,1,28,28,28,28
"comparisons prompt","gemma-7b",45,8,0,0,1,0,1,1,1,15,17,15,17
"comparisons prompt","gemma-7b",45,9,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",45,10,3,6,7,7,6,1,0,34,37,37,34
"comparisons prompt","gemma-7b",45,11,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gemma-7b",45,12,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gemma-7b",45,13,0,0,1,0,1,1,1,16,18,16,18
"comparisons prompt","gemma-7b",45,14,1,2,3,2,3,0,0,20,24,20,24
"comparisons prompt","gemma-7b",45,15,1,2,3,3,2,0,1,23,25,25,23
"comparisons prompt","gemma-7b",45,16,0,0,1,1,0,0,1,14,16,16,14
"comparisons prompt","gemma-7b",45,17,3,6,7,7,6,1,0,31,35,35,31
"comparisons prompt","gemma-7b",45,18,0,0,1,1,0,0,1,13,17,17,13
"comparisons prompt","gemma-7b",45,19,0,0,1,1,0,0,1,13,18,18,13
"comparisons prompt","gemma-7b",45,20,1,2,3,2,3,0,0,21,24,21,24
"comparisons prompt","gemma-7b",45,21,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gemma-7b",45,22,1,2,3,2,3,1,1,21,24,21,24
"comparisons prompt","gemma-7b",45,23,3,6,7,6,7,0,0,32,36,32,36
"comparisons prompt","gemma-7b",45,24,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","gemma-7b",45,25,3,6,7,6,7,1,1,32,34,32,34
"comparisons prompt","gemma-7b",45,26,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","gemma-7b",45,27,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","gemma-7b",45,28,3,6,7,6,7,0,0,31,35,31,35
"comparisons prompt","gemma-7b",45,29,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gemma-7b",45,30,0,0,1,1,0,0,1,13,17,17,13
"comparisons prompt","gemma-7b",45,31,0,0,1,1,0,0,1,15,16,16,15
"comparisons prompt","gemma-7b",45,32,0,0,1,0,1,1,1,14,17,14,17
"comparisons prompt","gemma-7b",45,33,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gemma-7b",45,34,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","gemma-7b",45,35,1,2,3,2,3,1,1,19,25,19,25
"comparisons prompt","gemma-7b",45,36,3,6,7,6,7,1,1,32,35,32,35
"comparisons prompt","gemma-7b",45,37,0,0,1,0,1,1,1,13,16,13,16
"comparisons prompt","gemma-7b",45,38,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",45,39,0,0,1,1,0,0,1,15,19,19,15
"comparisons prompt","gemma-7b",45,40,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",45,41,2,4,5,4,5,1,1,27,28,27,28
"comparisons prompt","gemma-7b",45,42,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gemma-7b",45,43,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",45,44,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","gemma-7b",45,45,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gemma-7b",45,46,3,6,7,7,6,0,1,35,36,36,35
"comparisons prompt","gemma-7b",45,47,2,4,5,5,4,0,1,25,29,29,25
"comparisons prompt","gemma-7b",45,48,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gemma-7b",45,49,2,4,5,4,5,1,1,28,30,28,30
"comparisons prompt","gemma-7b",45,50,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gemma-7b",45,51,2,4,5,4,5,1,1,28,29,28,29
"comparisons prompt","gemma-7b",45,52,3,6,7,7,6,0,1,34,37,37,34
"comparisons prompt","gemma-7b",45,53,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",45,54,3,6,7,6,7,0,0,32,35,32,35
"comparisons prompt","gemma-7b",45,55,3,6,7,6,7,0,0,32,35,32,35
"comparisons prompt","gemma-7b",45,56,2,4,5,4,5,1,1,25,31,25,31
"comparisons prompt","gemma-7b",45,57,1,2,3,2,3,1,1,20,24,20,24
"comparisons prompt","gemma-7b",45,58,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",45,59,3,6,7,6,7,0,0,33,35,33,35
"comparisons prompt","gemma-7b",45,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,1,99,0,2,2,0,1,0,0,0,0,0
"comparisons prompt","gemma-7b",45,2,99,0,3,0,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,3,99,0,4,0,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",45,4,99,0,5,5,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,6,99,0,7,0,7,0,0,0,0,0,0
"comparisons prompt","gemma-7b",45,7,99,1,2,1,2,0,0,0,0,0,0
"comparisons prompt","gemma-7b",45,8,99,1,3,3,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",45,10,99,1,5,1,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",45,12,99,1,7,7,1,1,0,0,0,0,0
"comparisons prompt","gemma-7b",45,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,14,99,2,4,2,4,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,15,99,2,5,2,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,16,99,2,6,6,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,17,99,2,7,2,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",45,19,99,3,5,3,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,20,99,3,6,6,3,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,21,99,3,7,7,3,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,22,99,4,5,4,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",45,23,99,4,6,6,4,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,25,99,5,6,6,5,1,0,0,0,0,0
"comparisons prompt","gemma-7b",45,26,99,5,7,7,5,0,1,0,0,0,0
"comparisons prompt","gemma-7b",45,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,0,0,0,1,1,0,0,1,16,19,19,16
"comparisons prompt","gemma-7b",46,1,1,2,3,3,2,0,1,22,24,24,22
"comparisons prompt","gemma-7b",46,2,3,6,7,6,7,1,1,33,36,33,36
"comparisons prompt","gemma-7b",46,3,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gemma-7b",46,4,2,4,5,5,4,0,1,28,30,30,28
"comparisons prompt","gemma-7b",46,5,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gemma-7b",46,6,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gemma-7b",46,7,0,0,1,1,0,0,1,14,16,16,14
"comparisons prompt","gemma-7b",46,8,1,2,3,2,3,1,1,22,24,22,24
"comparisons prompt","gemma-7b",46,9,1,2,3,3,2,0,1,21,22,22,21
"comparisons prompt","gemma-7b",46,10,3,6,7,6,7,1,1,34,35,34,35
"comparisons prompt","gemma-7b",46,11,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",46,12,3,6,7,6,7,1,1,32,34,32,34
"comparisons prompt","gemma-7b",46,13,2,4,5,4,5,1,1,27,30,27,30
"comparisons prompt","gemma-7b",46,14,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","gemma-7b",46,15,1,2,3,3,2,0,1,21,22,22,21
"comparisons prompt","gemma-7b",46,16,0,0,1,1,0,0,1,16,19,19,16
"comparisons prompt","gemma-7b",46,17,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gemma-7b",46,18,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",46,19,3,6,7,7,6,0,1,31,35,35,31
"comparisons prompt","gemma-7b",46,20,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gemma-7b",46,21,0,0,1,1,0,0,1,15,16,16,15
"comparisons prompt","gemma-7b",46,22,2,4,5,5,4,0,1,28,29,29,28
"comparisons prompt","gemma-7b",46,23,1,2,3,2,3,1,1,22,25,22,25
"comparisons prompt","gemma-7b",46,24,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gemma-7b",46,25,3,6,7,7,6,0,1,32,34,34,32
"comparisons prompt","gemma-7b",46,26,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","gemma-7b",46,27,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","gemma-7b",46,28,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","gemma-7b",46,29,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",46,30,2,4,5,4,5,0,0,26,30,26,30
"comparisons prompt","gemma-7b",46,31,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",46,32,1,2,3,3,2,0,1,22,22,22,22
"comparisons prompt","gemma-7b",46,33,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",46,34,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gemma-7b",46,35,3,6,7,7,6,0,1,33,37,37,33
"comparisons prompt","gemma-7b",46,36,1,2,3,2,3,0,0,19,22,19,22
"comparisons prompt","gemma-7b",46,37,0,0,1,1,0,0,1,13,19,19,13
"comparisons prompt","gemma-7b",46,38,2,4,5,4,5,1,1,28,30,28,30
"comparisons prompt","gemma-7b",46,39,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gemma-7b",46,40,2,4,5,5,4,0,1,27,27,27,27
"comparisons prompt","gemma-7b",46,41,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gemma-7b",46,42,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gemma-7b",46,43,3,6,7,6,7,1,1,35,36,35,36
"comparisons prompt","gemma-7b",46,44,0,0,1,1,0,0,1,12,18,18,12
"comparisons prompt","gemma-7b",46,45,2,4,5,5,4,0,1,25,28,28,25
"comparisons prompt","gemma-7b",46,46,2,4,5,4,5,1,1,27,31,27,31
"comparisons prompt","gemma-7b",46,47,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","gemma-7b",46,48,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gemma-7b",46,49,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gemma-7b",46,50,1,2,3,3,2,0,1,22,23,23,22
"comparisons prompt","gemma-7b",46,51,0,0,1,1,0,0,1,14,16,16,14
"comparisons prompt","gemma-7b",46,52,2,4,5,4,5,1,1,27,28,27,28
"comparisons prompt","gemma-7b",46,53,1,2,3,2,3,1,1,20,25,20,25
"comparisons prompt","gemma-7b",46,54,0,0,1,1,0,0,1,15,20,20,15
"comparisons prompt","gemma-7b",46,55,3,6,7,7,6,0,1,35,34,34,35
"comparisons prompt","gemma-7b",46,56,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gemma-7b",46,57,3,6,7,7,6,0,1,31,36,36,31
"comparisons prompt","gemma-7b",46,58,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",46,59,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",46,0,99,0,1,0,1,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,1,99,0,2,2,0,1,0,0,0,0,0
"comparisons prompt","gemma-7b",46,2,99,0,3,0,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,3,99,0,4,0,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,4,99,0,5,0,5,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,5,99,0,6,0,6,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,7,99,1,2,1,2,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,8,99,1,3,1,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,9,99,1,4,4,1,1,0,0,0,0,0
"comparisons prompt","gemma-7b",46,10,99,1,5,1,5,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,11,99,1,6,6,1,1,0,0,0,0,0
"comparisons prompt","gemma-7b",46,12,99,1,7,1,7,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,13,99,2,3,2,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,14,99,2,4,4,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,15,99,2,5,5,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,16,99,2,6,6,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,19,99,3,5,3,5,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,20,99,3,6,3,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,21,99,3,7,7,3,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,22,99,4,5,4,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,23,99,4,6,4,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",46,24,99,4,7,4,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",46,25,99,5,6,6,5,1,0,0,0,0,0
"comparisons prompt","gemma-7b",46,26,99,5,7,7,5,0,1,0,0,0,0
"comparisons prompt","gemma-7b",46,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","gemma-7b",47,0,3,6,7,6,7,0,0,30,35,30,35
"comparisons prompt","gemma-7b",47,1,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gemma-7b",47,2,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gemma-7b",47,3,1,2,3,3,2,0,1,22,23,23,22
"comparisons prompt","gemma-7b",47,4,1,2,3,2,3,1,1,20,24,20,24
"comparisons prompt","gemma-7b",47,5,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",47,6,0,0,1,0,1,0,0,15,18,15,18
"comparisons prompt","gemma-7b",47,7,2,4,5,4,5,0,0,28,29,28,29
"comparisons prompt","gemma-7b",47,8,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",47,9,2,4,5,4,5,0,0,25,30,25,30
"comparisons prompt","gemma-7b",47,10,3,6,7,6,7,1,1,35,34,35,34
"comparisons prompt","gemma-7b",47,11,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",47,12,2,4,5,5,4,0,1,26,28,28,26
"comparisons prompt","gemma-7b",47,13,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",47,14,0,0,1,0,1,0,0,14,17,14,17
"comparisons prompt","gemma-7b",47,15,0,0,1,0,1,1,1,16,16,16,16
"comparisons prompt","gemma-7b",47,16,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gemma-7b",47,17,0,0,1,1,0,0,1,13,18,18,13
"comparisons prompt","gemma-7b",47,18,2,4,5,4,5,1,1,25,32,25,32
"comparisons prompt","gemma-7b",47,19,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gemma-7b",47,20,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gemma-7b",47,21,2,4,5,4,5,0,0,27,30,27,30
"comparisons prompt","gemma-7b",47,22,1,2,3,2,3,1,1,23,22,23,22
"comparisons prompt","gemma-7b",47,23,2,4,5,5,4,1,0,27,29,29,27
"comparisons prompt","gemma-7b",47,24,3,6,7,6,7,1,1,31,35,31,35
"comparisons prompt","gemma-7b",47,25,1,2,3,3,2,0,1,20,25,25,20
"comparisons prompt","gemma-7b",47,26,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gemma-7b",47,27,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gemma-7b",47,28,0,0,1,0,1,0,0,14,19,14,19
"comparisons prompt","gemma-7b",47,29,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gemma-7b",47,30,1,2,3,2,3,1,1,19,24,19,24
"comparisons prompt","gemma-7b",47,31,0,0,1,0,1,0,0,15,19,15,19
"comparisons prompt","gemma-7b",47,32,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gemma-7b",47,33,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gemma-7b",47,34,2,4,5,4,5,0,0,27,28,27,28
"comparisons prompt","gemma-7b",47,35,3,6,7,6,7,1,1,34,37,34,37
"comparisons prompt","gemma-7b",47,36,1,2,3,2,3,1,1,20,24,20,24
"comparisons prompt","gemma-7b",47,37,2,4,5,4,5,0,0,25,30,25,30
"comparisons prompt","gemma-7b",47,38,2,4,5,4,5,1,1,25,29,25,29
"comparisons prompt","gemma-7b",47,39,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gemma-7b",47,40,0,0,1,0,1,0,0,15,17,15,17
"comparisons prompt","gemma-7b",47,41,0,0,1,0,1,0,0,15,17,15,17
"comparisons prompt","gemma-7b",47,42,0,0,1,0,1,0,0,13,19,13,19
"comparisons prompt","gemma-7b",47,43,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",47,44,1,2,3,3,2,0,1,22,24,24,22
"comparisons prompt","gemma-7b",47,45,3,6,7,7,6,0,1,34,36,36,34
"comparisons prompt","gemma-7b",47,46,1,2,3,3,2,0,1,19,24,24,19
"comparisons prompt","gemma-7b",47,47,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gemma-7b",47,48,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","gemma-7b",47,49,1,2,3,2,3,0,0,21,23,21,23
"comparisons prompt","gemma-7b",47,50,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",47,51,2,4,5,4,5,1,1,28,29,28,29
"comparisons prompt","gemma-7b",47,52,0,0,1,0,1,0,0,16,18,16,18
"comparisons prompt","gemma-7b",47,53,3,6,7,6,7,1,1,32,32,32,32
"comparisons prompt","gemma-7b",47,54,0,0,1,1,0,0,1,13,17,17,13
"comparisons prompt","gemma-7b",47,55,1,2,3,2,3,1,1,19,23,19,23
"comparisons prompt","gemma-7b",47,56,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gemma-7b",47,57,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",47,58,2,4,5,4,5,0,0,25,30,25,30
"comparisons prompt","gemma-7b",47,59,0,0,1,0,1,0,0,14,17,14,17
"comparisons prompt","gemma-7b",47,0,99,0,1,0,1,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,1,99,0,2,0,2,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,2,99,0,3,0,3,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,3,99,0,4,0,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,4,99,0,5,0,5,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",47,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",47,7,99,1,2,2,1,1,0,0,0,0,0
"comparisons prompt","gemma-7b",47,8,99,1,3,1,3,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,9,99,1,4,1,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",47,11,99,1,6,6,1,1,0,0,0,0,0
"comparisons prompt","gemma-7b",47,12,99,1,7,1,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",47,13,99,2,3,2,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",47,14,99,2,4,2,4,1,1,0,0,0,0
"comparisons prompt","gemma-7b",47,15,99,2,5,5,2,1,0,0,0,0,0
"comparisons prompt","gemma-7b",47,16,99,2,6,2,6,1,1,0,0,0,0
"comparisons prompt","gemma-7b",47,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",47,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,19,99,3,5,3,5,0,0,0,0,0,0
"comparisons prompt","gemma-7b",47,20,99,3,6,3,6,1,1,0,0,0,0
